transaction_date,customer_id,region,product_category,units_sold,unit_price,revenue,high_value
2024-08-25 00:00:00,1062,South,Beauty,6,100,648.9706590890155,0
2024-07-27 00:00:00,2210,North,Sports,18,40,711.0673487673121,1
2023-11-04 00:00:00,1003,North,Clothing,3,100,311.7337861425315,0
2024-04-16 00:00:00,2618,,Clothng,4,40,177.6373717994946,0
2024-10-07 00:00:00,2428,West,Electronics,15,20,303.3991843862692,0
2024-10-09 00:00:00,1068,West,Clothing,17,20,304.20481111916837,0
2024-10-19 00:00:00,2116,north,Beauty,19,60,1189.9471601384816,1
2023-02-16 00:00:00,2438,East,Home,8,20,197.68170573754165,0
2023-04-17 00:00:00,1226,East,Clothing,18,100,1806.7295313116902,1
2024-06-14 00:00:00,2172,South,Home,10,60,606.8229810148455,0
2024-03-19 00:00:00,1232,North,Electronics,6,100,593.6095515103401,0
2023-02-09 00:00:00,1721,,Home,2,100,150.9484424645153,0
2024-08-18 00:00:00,1717,,Home,11,150,1611.625725423858,1
2024-03-01 00:00:00,2303,,Clothing,11,60,651.4077981001805,0
2023-01-22 00:00:00,1671,north,Sports,15,60,859.9019363648588,1
2024-04-25 00:00:00,1425,East,Clothing,16,150,2356.8152055461996,1
2024-12-07 00:00:00,2235,North,Electronics,10,150,1466.3935410512038,1
2023-01-10 00:00:00,2117,West,Beauty,9,150,1332.9218424982703,1
2024-07-08 00:00:00,2844,East,Sports,11,20,248.67454105766706,0
2024-01-03 00:00:00,1222,East,Electronics,19,150,2815.9035833414578,1
2023-09-04 00:00:00,2348,north,Beauty,6,40,312.3328672839915,0
2023-06-07 00:00:00,2470,North,Beauty,18,40,715.8371310599384,1
2023-12-03 00:00:00,1560,East,Clothing,14,100,,0
2024-05-12 00:00:00,2281,West,Electronics,19,20,374.2940589505846,0
2023-11-07 00:00:00,2721,East,Clothing,18,40,723.9247656063765,1
2024-08-05 00:00:00,1894,South,Electronics,18,20,391.0497664591354,0
2024-02-20 00:00:00,1385,North,Clothng,10,100,959.279557362303,1
2023-12-06 00:00:00,1802,East,Sports,1,150,155.03958572661648,0
2024-03-18 00:00:00,1215,,Beauty,10,20,213.8842875668887,0
2024-11-18 00:00:00,2063,East,Clothng,7,40,277.50774318230094,0
2024-05-14 00:00:00,2728,north,Electronics,15,20,287.23930434153095,0
2024-12-27 00:00:00,2098,East,Sports,12,20,259.43899193244545,0
2024-02-04 00:00:00,2572,East,Beauty,16,40,675.3522083775181,0
2024-08-28 00:00:00,2879,north,Home,8,60,497.9949715985423,0
2024-10-26 00:00:00,2889,West,Home,13,60,751.2281343754163,1
2024-08-26 00:00:00,1481,South,Beauty,13,20,286.8189333351227,0
2024-08-30 00:00:00,2992,South,Beauty,1,40,91.05070068496501,0
2024-03-31 00:00:00,1950,North,Clothng,15,60,874.6265096888228,1
2023-09-09 00:00:00,1022,East,Clothng,14,100,1470.6233090187814,1
2023-01-30 00:00:00,2694,North,Electronics,12,100,1234.019495783318,1
2024-08-22 00:00:00,1840,South,Sports,3,100,332.1767534164095,0
2024-06-09 00:00:00,1753,South,Sports,16,20,321.838388492189,0
2023-09-03 00:00:00,2164,north,Beauty,14,150,2125.53055645039,1
2023-11-01 00:00:00,2983,East,Clothng,2,60,95.22752896155748,0
2024-12-03 00:00:00,2617,,Beauty,12,100,1192.3485582401188,1
2023-02-09 00:00:00,1407,North,Electronics,9,20,160.1778186643718,0
2023-07-06 00:00:00,1504,South,Sports,11,20,252.68579031542333,0
2023-05-04 00:00:00,1616,South,Home,19,60,1122.6996520870064,1
2024-10-30 00:00:00,1348,North,Beauty,5,150,732.2589282696816,1
2024-09-26 00:00:00,2199,,Clothng,8,40,345.6102388017086,0
2024-02-06 00:00:00,2717,East,Sports,6,20,57.681408842180296,0
2024-06-05 00:00:00,1747,North,Home,6,150,881.3335788201201,1
2023-11-17 00:00:00,2244,,Beauty,9,20,194.7374794561499,0
2023-04-18 00:00:00,1358,,Clothng,15,100,1505.3990444171102,1
2024-07-18 00:00:00,2346,north,Clothing,16,40,682.7360477466078,0
2023-10-23 00:00:00,1624,South,Beauty,6,150,888.3381496668361,1
2024-08-20 00:00:00,2506,West,Clothing,5,60,352.18496323973073,0
2023-01-28 00:00:00,1546,East,Beauty,5,100,520.0406050384331,0
2023-02-20 00:00:00,1185,North,Beauty,3,150,458.20536233806035,0
2023-05-29 00:00:00,1482,West,Beauty,5,60,349.7150796056063,0
2024-06-16 00:00:00,2844,South,Beauty,11,60,653.7593437301957,0
2023-07-14 00:00:00,1678,North,Clothng,6,20,127.16773697885337,0
2024-06-06 00:00:00,2329,,Beauty,6,100,599.1547659166389,0
2023-12-11 00:00:00,2903,,Electronics,7,40,311.49609759761967,0
2023-11-24 00:00:00,1349,East,Clothing,13,40,524.865411559266,0
2024-09-20 00:00:00,2250,East,Clothing,15,40,574.6817218624119,0
2024-01-02 00:00:00,1982,West,Clothng,7,20,153.92403451916695,0
2023-08-06 00:00:00,2152,north,Electronics,19,40,734.7503334358586,1
2024-04-26 00:00:00,2455,South,Beauty,17,40,664.5865401202458,0
2024-04-19 00:00:00,2864,East,Clothng,6,100,589.5177432805755,0
2024-06-02 00:00:00,2721,East,Clothng,6,150,927.7070631113005,1
2024-09-03 00:00:00,1352,East,Home,7,150,1040.504643896603,1
2023-12-18 00:00:00,1605,north,Clothing,11,100,1123.9108281424112,1
2024-12-22 00:00:00,1448,north,Electronics,15,40,604.6888331968042,0
2024-04-03 00:00:00,1105,East,Sports,12,60,722.1901403712183,1
2024-10-31 00:00:00,1482,North,Home,14,20,296.538532400328,0
2023-02-16 00:00:00,2486,East,Beauty,1,20,,0
2024-11-02 00:00:00,1870,West,Sports,12,60,683.3228801322446,0
2024-02-01 00:00:00,1655,,Home,15,40,,0
2024-11-09 00:00:00,2879,North,Clothing,12,100,1202.3174253297443,1
2023-02-22 00:00:00,1104,,Clothing,8,150,1220.2215844542939,1
2023-05-28 00:00:00,2391,north,Home,7,40,290.9939872526336,0
2024-07-23 00:00:00,2044,,Electronics,8,100,752.7906654250289,1
2024-01-31 00:00:00,1619,,Clothing,9,60,565.3016320738999,0
2024-08-03 00:00:00,1394,north,Electronics,12,20,267.47527822514144,0
2023-09-01 00:00:00,1937,north,Sports,8,100,760.0175911864086,1
2023-04-06 00:00:00,1585,north,Beauty,11,100,1106.5067558961114,1
2024-03-01 00:00:00,1546,,Beauty,18,20,348.8520762795641,0
2024-01-14 00:00:00,1810,South,Clothing,16,40,658.2336030392416,0
2024-10-08 00:00:00,2998,South,Electronics,5,60,307.17249826827634,0
2024-05-22 00:00:00,1146,West,Electronics,6,60,360.4150843330233,0
2023-11-02 00:00:00,2974,,Clothing,13,150,1902.7856503052956,1
2023-11-24 00:00:00,2445,South,Clothing,10,60,610.6606052787073,0
2023-03-30 00:00:00,2188,,Home,19,100,1918.4345164147335,1
2024-04-18 00:00:00,1367,north,Sports,18,150,2702.0014516710844,1
2024-06-26 00:00:00,2753,,Clothing,18,20,322.81178209771764,0
2024-05-27 00:00:00,2851,north,Beauty,12,20,235.57869868738385,0
2023-01-31 00:00:00,1987,North,Home,unknown,60,85.77352942221972,0
2023-08-09 00:00:00,1392,West,Clothng,5,60,292.4913112516693,0
2023-06-15 00:00:00,2430,West,Home,16,150,2385.9006210016855,1
2024-03-14 00:00:00,2713,North,Clothng,10,100,1015.3445455203645,1
2023-04-17 00:00:00,2581,north,Clothing,2,60,95.74427578176751,0
2023-05-25 00:00:00,2159,,Home,9,20,178.77532070090152,0
2023-09-18 00:00:00,2853,North,Clothing,19,40,782.0115308771245,1
2024-01-14 00:00:00,1803,East,Home,19,100,1942.3005087935426,1
2024-10-21 00:00:00,1891,North,Home,3,60,121.65558114746005,0
2023-12-02 00:00:00,2966,South,Beauty,5,100,482.6085020612718,0
2024-08-01 00:00:00,1363,north,Sports,4,60,207.83185594369868,0
2023-08-22 00:00:00,2046,,Beauty,7,100,685.7124260425239,1
2024-03-05 00:00:00,2034,West,Sports,17,100,1684.0085257233736,1
2024-10-25 00:00:00,1341,North,Beauty,17,60,1043.2226425682147,1
2024-08-21 00:00:00,2654,North,Sports,9,150,1398.6093419414926,1
2024-06-07 00:00:00,2569,North,Clothing,12,20,251.78172308059263,0
2023-04-19 00:00:00,2275,West,Clothing,10,60,620.8737045350698,0
2024-07-12 00:00:00,2842,north,Clothing,9,60,551.1820214686253,0
2024-06-23 00:00:00,2257,North,Clothing,16,100,1563.6814284427555,1
2023-04-25 00:00:00,1712,,Sports,8,40,323.5620798777301,0
2024-12-31 00:00:00,1420,north,Clothng,10,150,1505.621268053341,1
2023-03-13 00:00:00,2011,East,Clothng,12,100,1214.5373156422525,1
2023-11-30 00:00:00,2443,West,Clothing,10,20,199.2810901223062,0
2023-10-08 00:00:00,2763,North,Clothng,18,40,720.3237836922825,1
2023-07-30 00:00:00,1494,North,Electronics,2,150,323.696674366784,0
2023-09-01 00:00:00,1016,West,Clothing,1,20,40.24475388797673,0
2023-09-28 00:00:00,2460,north,Home,7,40,258.06274416199597,0
2024-11-21 00:00:00,1869,north,Beauty,8,20,190.75393625022963,0
2024-09-20 00:00:00,2196,East,Sports,9,100,912.5235025067395,1
2024-08-03 00:00:00,1368,West,Clothing,5,40,232.0167923848869,0
2023-06-15 00:00:00,1798,West,Beauty,4,100,428.75161348066234,0
2023-04-27 00:00:00,1617,East,Sports,15,40,613.1069342908926,0
2023-12-31 00:00:00,2342,South,Home,17,150,2509.5063127407675,1
2024-05-05 00:00:00,2319,North,Home,7,40,312.59271056560294,0
2024-11-14 00:00:00,1317,South,Beauty,2,60,117.2616998803269,0
2024-11-15 00:00:00,2666,north,Sports,16,100,1588.4933439637014,1
2024-11-29 00:00:00,1018,West,Beauty,18,150,2693.422507252198,1
2024-08-11 00:00:00,1904,,Sports,7,40,280.08349241480795,0
2024-01-17 00:00:00,2402,,Electronics,16,60,947.0162004179984,1
2024-12-18 00:00:00,2603,,Home,1,20,60.73794710733196,0
2023-09-29 00:00:00,2189,West,Beauty,6,60,337.2665262557081,0
2024-06-09 00:00:00,2358,South,Clothing,1,100,109.18446779678274,0
2024-10-02 00:00:00,2659,north,Clothng,4,100,383.8572830605232,0
2024-12-22 00:00:00,1931,South,Beauty,5,40,202.53078763439183,0
2024-04-27 00:00:00,2185,north,Sports,14,150,2098.451370195392,1
2024-05-03 00:00:00,1809,West,Sports,12,60,682.3690452581093,0
2024-11-03 00:00:00,2171,north,Clothng,5,40,,0
2024-10-08 00:00:00,2525,,Clothing,14,40,539.434747821215,0
2024-04-29 00:00:00,2298,north,Sports,4,150,580.9111210708737,0
2023-06-14 00:00:00,1039,West,Home,17,150,2549.3244890746464,1
2024-07-04 00:00:00,2438,North,Home,2,60,126.79268775340522,0
2023-10-22 00:00:00,2226,South,Beauty,6,100,592.7234383667026,0
2024-05-03 00:00:00,1637,South,Beauty,2,40,48.17305350911658,0
2024-03-19 00:00:00,2586,South,Clothng,14,100,1372.6983503683896,1
2023-05-01 00:00:00,1697,South,Sports,14,100,1425.1007974362979,1
2024-08-31 00:00:00,1585,north,Home,14,100,1416.5480128627298,1
2024-01-15 00:00:00,1518,West,Clothing,19,20,372.98681503136964,0
2023-03-13 00:00:00,1646,north,Clothng,2,100,192.7058276276418,0
2024-03-11 00:00:00,1451,north,Sports,10,150,1568.5504190014003,1
2023-02-15 00:00:00,2795,,Clothing,14,40,555.0737588255726,0
2024-08-06 00:00:00,1486,East,Electronics,18,20,342.99947571400605,0
2024-06-16 00:00:00,2782,West,Sports,5,150,795.0049385290198,1
2024-01-27 00:00:00,2562,,Home,12,40,497.110312527867,0
2023-04-09 00:00:00,2173,North,Sports,7,20,129.59832493784205,0
2024-02-26 00:00:00,2479,West,Sports,12,60,696.6536557118645,1
2024-11-11 00:00:00,2956,West,Clothing,16,60,956.7177738793054,1
2024-06-20 00:00:00,1267,North,Sports,5,20,97.52645280267035,0
2023-06-24 00:00:00,1620,East,Beauty,11,20,187.5492032566988,0
2024-12-26 00:00:00,1391,South,Clothing,17,100,1652.6860314016808,1
2024-10-27 00:00:00,2659,West,Electronics,3,60,173.3442831781746,0
2023-06-20 00:00:00,2685,,Clothng,15,60,850.6896968934257,1
2023-04-30 00:00:00,1095,South,Sports,18,60,1076.16142808021,1
2024-10-13 00:00:00,2950,West,Beauty,3,20,56.40191818754378,0
2024-06-01 00:00:00,2967,north,Sports,2,100,194.7712920607829,0
2023-09-22 00:00:00,2619,North,Beauty,3,100,263.8482367524598,0
2024-07-23 00:00:00,1857,West,Clothng,3,20,-24.958213274384335,0
2023-04-26 00:00:00,1717,South,Clothng,10,60,637.5916948473285,0
2023-04-27 00:00:00,2996,West,Sports,16,20,334.442575036115,0
2023-09-20 00:00:00,1394,north,Home,16,40,605.195721514098,0
2023-04-24 00:00:00,2937,north,Home,1,40,37.65485477851902,0
2024-10-02 00:00:00,2126,,Electronics,14,150,2160.1431282196063,1
2024-12-24 00:00:00,1915,South,Home,19,20,372.10133125718676,0
2024-01-09 00:00:00,1195,West,Clothng,18,40,653.5765404610848,0
2024-08-22 00:00:00,2216,,Clothing,8,40,313.88621271586936,0
2023-08-28 00:00:00,1845,West,Clothing,11,60,648.3036281778558,0
2024-02-20 00:00:00,2065,West,Clothing,17,100,1724.5974524344017,1
2023-08-16 00:00:00,1179,north,Sports,2,20,31.984948364264426,0
2024-10-10 00:00:00,2148,West,Beauty,4,20,78.98439856359603,0
2023-12-29 00:00:00,1997,East,Beauty,19,40,703.316363711009,1
2024-09-26 00:00:00,1319,north,Clothng,9,100,914.6471869198846,1
2024-05-21 00:00:00,1908,,Home,12,100,1198.9726311751992,1
2024-01-07 00:00:00,1470,West,Electronics,12,150,1788.5500851434467,1
2023-01-28 00:00:00,1433,South,Clothng,17,150,2623.3363023644924,1
2024-01-11 00:00:00,2584,West,Home,8,60,482.1683714893959,0
2023-07-24 00:00:00,2677,West,Sports,6,60,313.35250500206286,0
2024-05-08 00:00:00,1917,East,Home,9,40,333.77124693006346,0
2024-01-03 00:00:00,2589,,Home,17,40,702.3578444027977,1
2024-03-25 00:00:00,1874,West,Clothing,16,100,1575.1876368270964,1
2024-07-09 00:00:00,2141,West,Beauty,14,60,838.8535108782006,1
2023-08-25 00:00:00,2389,South,Sports,3,100,345.33725555162243,0
2024-05-19 00:00:00,1840,north,Clothing,17,40,651.1813592862984,0
2024-10-21 00:00:00,2899,,Home,5,100,535.5081737233334,0
invalid_date,2139,north,Clothng,8,150,1192.7174068972367,1
2024-02-05 00:00:00,1164,South,Beauty,9,20,199.8281711380898,0
2023-05-28 00:00:00,2901,,Clothing,17,40,671.7421853614862,0
2023-09-28 00:00:00,2396,north,Sports,15,150,2256.9150379966272,1
2023-01-17 00:00:00,2066,north,Sports,12,150,1840.7472696115212,1
2024-11-05 00:00:00,1797,,Clothing,17,20,333.93575460279357,0
2024-08-24 00:00:00,2942,north,Sports,7,40,302.8400263691562,0
2024-07-12 00:00:00,2584,north,Beauty,7,60,432.5206992663214,0
2023-10-12 00:00:00,1023,East,Home,unknown,20,285.1438449633984,0
2023-04-04 00:00:00,1271,West,Clothng,15,40,600.7628713877884,0
2023-11-24 00:00:00,2629,north,Clothing,5,60,322.581533046552,0
2024-10-31 00:00:00,2446,South,Clothng,17,100,1663.4156750267505,1
2024-01-04 00:00:00,1665,East,Clothing,9,20,164.7775897625072,0
2023-01-22 00:00:00,1606,,Sports,8,60,487.9840179230178,0
2023-12-08 00:00:00,2896,,Clothng,6,150,934.9177175282578,1
2023-11-14 00:00:00,2901,,Electronics,12,150,1791.0216668385253,1
2023-06-29 00:00:00,1800,South,Electronics,18,40,689.09380122482,1
2023-07-11 00:00:00,1887,West,Sports,15,60,888.3414173690892,1
2023-04-21 00:00:00,1624,South,Sports,18,100,1793.2949321219946,1
2024-08-01 00:00:00,2345,north,Electronics,8,60,449.1926384039692,0
2023-03-03 00:00:00,2491,East,Home,16,150,2415.341072395983,1
2024-06-02 00:00:00,1149,,Sports,1,40,56.003755472284965,0
2024-07-30 00:00:00,2525,north,Home,6,60,395.9767116381303,0
2023-02-14 00:00:00,2280,West,Sports,18,150,2726.4990697635876,1
2023-11-28 00:00:00,2456,North,Sports,16,100,1611.1606026718644,1
2023-03-18 00:00:00,1090,East,Home,8,150,1153.4402817103905,1
2024-05-07 00:00:00,1038,East,Clothing,10,20,203.62370018720048,0
2023-03-07 00:00:00,2804,South,Sports,17,100,1696.0304763378003,1
2023-09-12 00:00:00,1427,East,Clothing,16,20,306.745236404938,0
2024-12-11 00:00:00,2059,north,Clothng,8,150,1217.4162843964248,1
2024-06-19 00:00:00,1706,East,Clothng,12,100,1189.2754522183266,1
2024-03-29 00:00:00,1276,North,Electronics,16,20,354.4222113429175,0
2024-06-02 00:00:00,2993,East,Sports,6,100,584.3156732456682,0
2024-09-16 00:00:00,1290,West,Clothing,6,100,575.650961114113,0
2024-03-24 00:00:00,1436,north,Beauty,1,40,49.24554541820872,0
2023-11-08 00:00:00,1573,North,Electronics,1,150,152.00843872869035,0
2023-04-09 00:00:00,1464,East,Beauty,3,20,61.524192554560855,0
2024-02-19 00:00:00,1001,South,Electronics,15,20,291.4853542832735,0
2023-01-08 00:00:00,2748,South,Sports,15,20,334.4106846229348,0
2024-03-12 00:00:00,1396,,Clothng,5,60,269.38385314202594,0
2023-06-03 00:00:00,1423,South,Clothng,17,100,1738.970899597144,1
2023-03-06 00:00:00,1291,West,Clothng,6,20,162.8865010614532,0
2024-11-19 00:00:00,1196,,Sports,12,40,526.9771155129887,0
2024-09-03 00:00:00,2560,north,Home,5,100,523.4056198222796,0
2023-11-11 00:00:00,2563,north,Sports,4,20,36.432941283230505,0
2024-08-12 00:00:00,2719,north,Home,5,40,216.65267803576876,0
2024-12-28 00:00:00,2451,East,Electronics,19,60,1113.7599244137105,1
2023-12-25 00:00:00,1529,North,Electronics,7,60,,0
2024-01-24 00:00:00,2695,West,Home,13,100,1307.158029843781,1
2023-08-03 00:00:00,2165,East,Sports,17,100,1733.7156173503502,1
2023-02-20 00:00:00,1303,East,Home,2,150,283.6407631156991,0
2024-09-28 00:00:00,2834,,Electronics,11,150,1665.2376190004534,1
2023-08-17 00:00:00,1746,,Sports,9,100,913.732721153624,1
2023-07-01 00:00:00,2958,West,Sports,17,150,2535.290592246742,1
2024-05-30 00:00:00,2074,,Beauty,14,150,2092.864237792985,1
2023-01-27 00:00:00,1027,East,Home,15,20,313.19861533538597,0
2023-10-03 00:00:00,1443,North,Sports,19,60,1157.47402023394,1
2024-08-17 00:00:00,2132,West,Clothing,13,150,1988.1532116903784,1
2023-05-14 00:00:00,1927,East,Beauty,17,150,2532.943500901541,1
2024-03-27 00:00:00,1585,North,Home,11,20,257.5754276044487,0
2024-10-20 00:00:00,1982,,Sports,17,150,2496.206030214441,1
2024-02-26 00:00:00,2543,South,Sports,10,60,630.8833400678272,0
2024-11-06 00:00:00,1474,West,Clothing,19,20,365.80830577880465,0
2023-10-10 00:00:00,2915,North,Clothing,3,60,172.76407176106107,0
2024-08-27 00:00:00,2747,East,Home,7,100,716.7906262795228,1
2024-09-28 00:00:00,1415,,Clothng,8,100,875.7307416854359,1
2023-08-26 00:00:00,2390,north,Home,2,20,,0
2024-06-04 00:00:00,2091,north,Home,9,60,539.3257762786913,0
2023-01-18 00:00:00,1823,,Electronics,12,60,742.0585095542317,1
2023-07-11 00:00:00,1221,North,Clothng,16,40,609.0488773060407,0
2024-04-11 00:00:00,1054,north,Beauty,1,100,76.72242006174432,0
2023-01-26 00:00:00,2364,South,Beauty,7,40,318.6780841469672,0
2023-09-17 00:00:00,2039,,Clothng,4,40,177.2677438580296,0
2024-11-13 00:00:00,1727,north,Home,19,150,2864.938630586929,1
2024-01-09 00:00:00,2670,,Clothing,7,40,248.0520567512379,0
2023-04-23 00:00:00,2528,South,Home,7,40,322.2457153566195,0
2023-06-22 00:00:00,1915,,Sports,5,60,288.3311614981542,0
invalid_date,2448,north,Clothing,4,20,92.2287647550002,0
2024-11-18 00:00:00,1366,,Beauty,9,20,169.478241241688,0
2023-04-10 00:00:00,1208,South,Clothing,11,20,198.41645532852812,0
2023-05-11 00:00:00,1239,north,Sports,8,150,1251.6303906802689,1
2024-12-13 00:00:00,2603,South,Clothing,9,60,529.8205512569157,0
2024-06-21 00:00:00,2551,,Beauty,12,150,1834.4741704073613,1
2023-06-10 00:00:00,2195,South,Clothng,4,40,151.3960905530604,0
2024-07-29 00:00:00,1882,north,Electronics,17,20,391.43835607732103,0
2023-11-29 00:00:00,1578,East,Clothing,6,40,274.6808579086484,0
2023-04-16 00:00:00,2403,,Clothng,8,20,135.65423485126246,0
2023-07-29 00:00:00,1861,North,Clothng,5,20,81.5246110948097,0
2024-01-10 00:00:00,1842,West,Clothing,18,100,1799.8629501272892,1
2023-03-31 00:00:00,2954,South,Clothing,11,150,1647.3912982158581,1
2023-03-02 00:00:00,1231,North,Beauty,4,40,216.10187893675905,0
2023-12-29 00:00:00,2458,West,Electronics,15,20,277.8863196100315,0
2023-07-14 00:00:00,1780,South,Home,18,40,748.2809585366864,1
2024-08-18 00:00:00,2450,north,Electronics,15,60,921.3243628268435,1
2023-06-29 00:00:00,2262,South,Clothng,15,150,2231.6607142709813,1
2023-08-15 00:00:00,2352,North,Home,14,60,888.2301971064727,1
2024-08-06 00:00:00,1442,East,Home,2,20,26.967895746924015,0
2023-11-28 00:00:00,2580,,Sports,12,20,238.08630129425214,0
2024-10-29 00:00:00,1572,,Clothing,19,40,792.9635366076318,1
2024-05-22 00:00:00,1175,West,Electronics,12,60,700.9535029309028,1
2023-01-31 00:00:00,1732,South,Clothing,16,150,2379.230434706033,1
2024-11-24 00:00:00,1302,north,Home,5,40,211.3589388850414,0
2024-01-29 00:00:00,1632,East,Clothing,17,100,1716.0529984740585,1
2023-03-19 00:00:00,2376,north,Electronics,7,100,665.7598113640981,0
2024-09-15 00:00:00,1789,North,Beauty,17,150,2556.6832899251835,1
2023-01-06 00:00:00,2720,West,Sports,14,40,586.6869502456966,0
2023-02-22 00:00:00,1579,West,Beauty,8,20,199.5747539563788,0
2023-08-05 00:00:00,2621,East,Beauty,15,40,562.9580769779371,0
2023-06-06 00:00:00,1228,South,Home,17,150,2536.436574895114,1
2024-03-01 00:00:00,1913,East,Clothing,2,100,233.6478254241272,0
2024-10-08 00:00:00,2287,,Beauty,15,100,1512.4694771651436,1
2023-01-13 00:00:00,2272,North,Home,10,60,587.6800595824075,0
2023-05-20 00:00:00,2543,North,Clothing,17,40,696.239702876544,1
2023-11-20 00:00:00,1584,North,Sports,10,150,1546.1719122933432,1
2024-02-22 00:00:00,2553,North,Beauty,19,150,2870.37424749615,1
2024-10-24 00:00:00,1895,East,Clothng,12,100,1211.371963576528,1
2024-10-18 00:00:00,2492,north,Clothing,4,100,375.4930497274357,0
2024-06-20 00:00:00,1442,,Sports,16,60,972.3114902680107,1
2024-05-25 00:00:00,2466,,Beauty,11,40,420.57557980395353,0
2024-05-16 00:00:00,1082,North,Electronics,16,60,969.9823980398403,1
2023-09-19 00:00:00,1383,South,Home,11,20,222.85140728353582,0
2023-03-16 00:00:00,2222,West,Home,14,100,1399.870034933479,1
2023-07-11 00:00:00,1125,north,Electronics,13,60,807.3624935219693,1
2023-07-04 00:00:00,1323,West,Sports,2,60,132.77858207394587,0
2024-11-23 00:00:00,2431,West,Clothng,16,20,344.49393629895945,0
2023-03-20 00:00:00,2443,South,Electronics,19,100,1901.189449185381,1
2023-07-16 00:00:00,1585,West,Clothing,14,150,2107.910238466154,1
2023-04-29 00:00:00,1205,,Clothing,16,20,318.9802033172942,0
2024-01-16 00:00:00,1974,north,Sports,11,40,449.1743708517606,0
2023-02-25 00:00:00,2589,North,Sports,17,20,334.045762934772,0
2024-07-04 00:00:00,2676,north,Beauty,19,100,1892.9082990841146,1
2024-08-28 00:00:00,2687,West,Clothng,13,150,1931.8878841792273,1
2023-08-12 00:00:00,1564,,Clothing,9,150,1345.8187129048772,1
2024-02-20 00:00:00,1762,South,Electronics,14,60,808.3672794467296,1
2024-01-22 00:00:00,2277,East,Beauty,3,40,112.33907953187402,0
2024-10-19 00:00:00,2772,East,Beauty,18,60,1086.0855125422618,1
2024-12-23 00:00:00,2747,,Electronics,6,100,614.8324571472527,0
2024-02-22 00:00:00,1863,north,Clothng,19,40,815.2753035811869,1
2023-04-28 00:00:00,2378,South,Home,unknown,150,1498.1420044516342,1
2023-08-02 00:00:00,2808,West,Sports,14,40,542.8898374522487,0
2024-09-19 00:00:00,1515,South,Electronics,9,150,1361.2185184940793,1
2024-08-06 00:00:00,2554,north,Clothing,7,60,416.9883590070775,0
2024-10-22 00:00:00,1125,South,Clothng,18,20,319.6528849459554,0
2023-12-25 00:00:00,1811,,Beauty,17,100,1703.150533687404,1
2024-12-05 00:00:00,2394,East,Clothing,9,100,893.5860171986981,1
2024-01-30 00:00:00,1630,West,Beauty,6,40,,0
2023-05-03 00:00:00,2075,north,Clothng,2,40,103.6830104143747,0
2023-07-02 00:00:00,1185,,Clothing,1,100,53.62425580506613,0
2024-07-24 00:00:00,2634,East,Home,5,60,308.16498409242223,0
2023-09-30 00:00:00,1240,North,Electronics,15,40,610.7919822231164,0
2023-09-11 00:00:00,1195,,Electronics,17,150,2560.9402798511064,1
2023-04-09 00:00:00,1233,north,Clothng,2,150,309.3324617716091,0
2024-08-21 00:00:00,2652,north,Home,3,100,331.686812718759,0
2024-12-28 00:00:00,2112,South,Home,13,40,520.0365844462887,0
2023-12-01 00:00:00,1713,north,Clothng,13,40,515.8612275991105,0
2024-10-02 00:00:00,1341,North,Electronics,16,20,348.45763843217037,0
2024-05-02 00:00:00,2245,East,Beauty,17,60,1026.3201959598966,1
2024-05-20 00:00:00,1006,South,Clothing,15,20,341.62049615265755,0
2024-06-27 00:00:00,2344,north,Sports,15,20,330.8650481894199,0
2024-10-26 00:00:00,1482,East,Clothing,11,60,626.9887752597364,0
2023-12-19 00:00:00,1179,North,Home,17,40,689.7773590988314,1
2023-01-01 00:00:00,2112,,Home,4,60,278.0025671013007,0
2024-10-11 00:00:00,1669,north,Sports,4,40,196.8422860485889,0
2024-05-04 00:00:00,2206,East,Electronics,4,60,240.38386205815226,0
2023-03-09 00:00:00,1851,South,Clothng,9,150,1396.8631855275912,1
2023-03-20 00:00:00,2823,West,Clothing,6,20,160.85019148576296,0
2023-07-12 00:00:00,2038,,Clothng,11,100,1115.4154735124594,1
2024-06-05 00:00:00,2243,West,Clothing,15,20,354.9794782947193,0
2024-06-01 00:00:00,1191,,Clothng,14,60,844.5604008429036,1
2023-07-21 00:00:00,2738,South,Beauty,6,20,95.77788029631742,0
2024-06-29 00:00:00,1973,north,Clothng,15,150,2256.929302243022,1
2024-04-27 00:00:00,2834,South,Clothng,1,60,80.67331616394763,0
2024-01-08 00:00:00,2301,East,Electronics,2,150,311.28018542901896,0
2024-08-26 00:00:00,1962,East,Clothing,17,150,2550.6057811661485,1
2024-09-27 00:00:00,2270,North,Home,18,60,1082.0069859334603,1
2023-05-03 00:00:00,2406,South,Home,9,150,1334.1400083645049,1
2024-07-03 00:00:00,1071,South,Electronics,6,150,920.4168656265238,1
2023-03-20 00:00:00,1927,East,Clothing,18,150,2671.31859502636,1
2023-12-11 00:00:00,2901,East,Home,2,20,85.66657496022154,0
2023-12-04 00:00:00,1194,North,Sports,4,40,148.70277023075104,0
2024-07-20 00:00:00,1165,North,Electronics,11,40,437.21222620352944,0
2023-04-15 00:00:00,1391,East,Beauty,8,60,494.14052465495894,0
2023-04-20 00:00:00,2152,South,Beauty,16,150,2418.865402626104,1
2024-01-09 00:00:00,2663,,Sports,16,40,628.7521184000935,0
2023-09-27 00:00:00,2224,West,Home,1,20,28.748267083238026,0
